g_reflection,i_reflection,speed,brightness,time_of_observance,volume
4.602608616800464,8.064076341271386,62.2561128221171,0.5315896842185959,166989,40.190993452926946
2.5267407603025855,8.783546755545675,62.52393642706303,0.5502675605261489,143132,40.516214030345694
13.425802908845256,10.883312095539036,207.5000279412544,0.6648777814962384,373748,372.99828658391266
3.837891303284578,7.9973303191099525,62.3969808134131,0.3036212577372864,302678,47.119172852014366
5.382696063528662,8.154634888653057,275.31612063981754,0.15260909363206088,123268,10.776103482557216
11.18305811121815,8.966709961054548,390.56892673418173,0.6894546870214664,18438,382.9336784783004
3.3090444362607316,8.992547386785578,62.12177888426912,0.3105713825488658,559433,47.874979097553556
3.1642288735913016,7.9633839935249835,63.008423271717774,0.48742945880959676,322819,48.719592608149874
11.046411298526452,9.201651653733192,120.98670564331115,0.7818805327991145,551789,379.1194647054847
3.1608066675694726,9.132255673008014,62.24047663259782,0.38311883610496916,318286,44.257156487979294
12.615068202313523,8.090827899075919,382.02715094850396,0.7560761786045107,369340,399.2179635125175
8.979599590209446,4.602014674815859,688.342143573742,0.19691365734403388,54339,10.769734673628994
3.2710357261211427,6.855341176106401,62.29575214329964,0.44404276422415867,381614,47.94472202257735
3.6963812060528216,8.895025932410888,63.014271449145625,0.3284755159971364,417119,39.76839998953743
7.217275789970274,6.684372157046157,684.0815015944744,0.1533379793704638,132795,13.43588219711642
2.4451244778198897,9.065316648079733,62.089292941101995,0.5752433902060932,491054,43.22907839264094
5.492681221045006,2.82394320923307,505.3337967757666,0.14710340421899842,466893,14.523336700232678
8.850551419994998,4.3790166959644035,563.8228051596946,0.16882064322137463,174293,13.541976538584152
5.6829424085798035,7.982496714221679,62.57050765926221,0.5473575727328337,528767,43.90291039586754
2.6256013761436843,7.189354015233154,62.30143159180551,0.43799750592820386,535486,43.029426639578425
2.118625464527707,6.8583569943812766,63.7685112521041,0.4186329400624408,276494,47.29669806886521
7.551680689187931,3.2089201349936816,35.17199068907636,0.14940101350567958,140805,11.107079635756634
3.565314621953612,9.065118223843845,62.59939819687165,0.5435021376137167,532126,44.286540524582506
2.7710565090359633,8.091224343826216,62.13907764325152,0.3761504390865112,318777,39.97443393918006
2.0406606528091467,8.121737920879262,63.100037296545715,0.34488797561640416,36072,41.93527800637029
6.472799229771532,2.2404768234633776,554.4838295743002,0.1317055837649727,385179,10.869055599419246
4.590358725828196,6.954710084582767,65.15056304753303,0.5933993121846342,414642,48.88417388831468
10.310429131635164,5.628279669687611,212.8810459728917,0.10736039507824278,474239,13.641048037861502
2.9930901618900134,6.929275262865814,63.36869666172048,0.4812946185232275,218077,41.56864784117185
9.44390243957901,10.141739186181388,228.00204176940622,0.5187846773292564,181488,406.1260898453584
12.343541012793136,3.494830042945473,29.541177436379247,0.13836265851681984,34583,14.054710897843595
11.691300851801845,9.993131706372305,468.4915934731273,0.5934426206744877,20064,414.2450947078892
8.91112841785011,3.039718946033121,622.1666375068777,0.17967913202877656,63919,12.828625760569711
9.23841596465826,4.958819718701223,640.8530652685247,0.13732863252329613,224797,12.998545914795715
4.307284549362051,6.913506661813249,62.706852705687105,0.31598055410675363,327822,43.14825826696478
6.883136472819619,7.108034206035307,291.1792597944768,0.16040307631192813,535114,13.15688906239198
10.930495079737813,5.071511806353215,312.7459961353696,0.1417509538195639,200933,13.174995667450181
3.0192143059206424,6.975924117957214,62.93752658068681,0.5541323723495009,466246,44.127105015031475
2.917921608842217,6.847922591508387,63.454647940088066,0.481852311835988,276733,48.061424339916066
14.19009848466056,10.048133980857672,365.9516157112378,0.43567668114868746,257408,336.9185453459712
4.840563413870779,6.870981712439499,62.15215569018339,0.3932618970824874,325956,44.985945146792126
9.919482040094286,2.1621538491663155,450.66756311073766,0.19287057804836732,91903,10.345899592205232
5.204805269386651,8.968937388274856,63.181086387812364,0.43054167662834353,402463,46.80318612831754
7.773565522417855,9.991784602654008,294.38095348899236,0.630148461874138,290327,389.00942279832486
0.6374415738156101,6.889942243416927,63.307417529108974,0.4049197799802107,286961,47.70556663964867
3.1222045154250813,7.826272618829498,63.36495914417226,0.3010370638194777,100787,44.974282037534344
11.333707305900226,3.1830230356595752,64.68862524483845,0.14140643232263556,330292,9.726485017427944
11.822280907838014,2.2357354906740077,549.9428958429421,0.14974871970011502,19355,11.913644338477843
2.916967873657219,8.159360026741634,63.409067737683436,0.45895945698468715,230511,41.090420241049785
11.283468246660913,2.0727683294585963,28.58962068367545,0.17206849112485556,164401,13.963241156511646
10.487868738269889,2.337539648536468,226.33695640782918,0.19884383857967527,93115,14.037326780315187
10.02586953103573,7.318559520926076,117.17731671146447,0.13551572330044132,142773,11.17227378114411
3.525530853411604,8.150862871589993,63.62705275135358,0.4003948757282425,179374,48.729006761039805
8.204506474378755,7.337959960040894,688.0627513179868,0.11280129070330581,376837,12.457502486042095
13.794172097086696,11.024060007683588,144.7485505270377,0.765523916635155,189036,304.90137235926863
5.010438704725213,7.117215346029618,62.82058433197351,0.38949213570570146,73627,47.16049398575908
10.714348595037597,3.1528272100658663,274.6193307321632,0.1358828282560719,15136,13.466965112203447
13.518755356157591,9.06763630150832,39.388796395901274,0.5141313751690585,239129,481.0083661226791
3.6850447668096544,7.998919346290561,62.59401812606659,0.5886707263678437,359440,42.454404225547975
5.070488799678125,6.900617803642218,63.88461632229151,0.580775173706606,459008,43.10416341460214
4.646454941672206,7.026502016225221,62.21791841151735,0.3365614308282721,537126,41.10139024269605
7.6977057586954984,8.971575367649324,420.35854463031046,0.5495891000606844,538011,327.02525867639457
11.093455149633142,4.433476575562177,381.8147606699458,0.18532843333878193,241198,13.217319919768455
4.304417008227871,7.996371164465794,62.895499419232266,0.5254157940663846,510277,45.68777546322442
12.599713589664795,10.042689860476667,162.78751128693622,0.6485309483082027,219400,480.2361826229221
3.4865573962056247,7.042168425328775,63.073596310285915,0.5386471965597858,533953,46.68108719040994
10.924317915174315,3.491037909609002,287.05928333775563,0.1572638463622774,69318,9.616086345835566
2.3313534382555865,9.09541358966527,63.13921035109515,0.4032971209334575,419791,46.11204424459175
3.821111025428266,9.011982069977456,62.433348715956015,0.530795966068293,541414,42.95737513302186
6.202076899811579,6.675706542656669,527.0499140261247,0.16439594036918037,91161,13.75885073724908
2.4519243535207953,7.044014441114351,63.20206128809365,0.39346690397971856,15099,42.094682577779245
12.45375664435174,5.537387677566658,353.0460308188641,0.16278347301057033,120244,10.439253001702426
6.235491593920463,5.138479977693452,594.6928008782645,0.10835421494250452,47522,12.965892587323065
9.93330567017486,7.979149479276891,323.2241386269627,0.49303335494911454,328951,400.73516161078794
4.618230638988849,7.989922932290019,63.90984675896615,0.41961104937866595,283299,44.759334608563265
9.282890263402782,7.2598875870827815,587.2639897260894,0.17712490674006948,372442,10.366343372889387
7.788880034430924,4.306739484649649,24.006144934804144,0.1801633201539213,534499,11.886135590774032
8.511270985657484,7.000386858953671,44.06832121276753,0.11243966372142962,491147,12.444759604110066
3.6028297391215824,7.230749675933873,62.64336403635169,0.48345961567033935,313976,40.209976640326076
11.488308758755686,10.090819869592577,225.13015911590796,0.6481805478627641,491060,411.9712458058663
4.291515745150869,8.917276220326622,62.138297383596594,0.31773185111168123,98692,39.95984963011376
4.803693728695242,8.93338804805704,62.52065752487801,0.3493954618867422,396587,40.73117421947145
3.6273701826052527,9.015156694523768,62.11782485205958,0.3451032875620043,549486,48.889242203870126
4.486843193473759,8.022084896761147,62.71880409057798,0.3888378975683451,342270,42.02941217755853
16.045173207751212,10.824306572823781,142.065278637255,0.5451470609771781,217329,418.4655190415777
4.175891783841553,8.057139706465403,63.19319042768104,0.5771110206069017,550354,41.437109989924096
4.907383952906901,6.904320734272746,62.89086199030562,0.5497743788521212,478241,40.29409165460626
3.978811389766947,7.099197133554267,63.04451707420225,0.36210484994253883,312117,46.03143154169935
6.530603102019202,8.055899022247825,63.634708803615055,0.4244018131228899,344208,48.9693809992342
4.708842352709686,9.065839008290864,62.04769329327009,0.32634863800128633,1980,47.771474122214926
8.92695614262031,2.185144942550829,431.93226971349395,0.1547582279682803,205552,11.221623240860296
8.040956373365843,3.292493584249249,32.05208595569759,0.14573886892670843,187530,11.72198358474369
15.24552599400458,11.10831258029177,237.37635121801458,0.5690074812017301,434900,411.0107633042143
13.657093346578211,3.8316511011432683,569.0121176253793,0.10708069115257846,456372,11.504314386120749
3.78315770956524,9.015681509200872,62.302105735341314,0.4564343677276138,157305,40.80362745199145
2.896503915558912,7.002313911040423,62.18142195775612,0.3221945449841589,168316,47.77465047645838
3.097278859231619,7.964522429951989,63.13131669976041,0.3426603674445695,125772,39.76426883606167
17.240065764759642,6.827947923797087,305.53304879898604,0.19972989194044072,438392,10.04791289258682
5.332810770888788,8.06289788379343,62.33347146212552,0.5696961252646631,280629,41.98028043584447
3.186952307991628,7.828403180849153,64.31048377564944,0.4647212147158494,86202,49.03871345757311
3.9172199641389684,6.9832991476977195,63.21780577010469,0.5060406498058239,139940,47.33048870173408
7.027762168921538,7.147932880597061,256.86487693393656,0.14711859245254097,538934,11.401084387364
5.228797421517101,5.07567644184877,266.69898910246326,0.13785199329603157,331188,9.891464722486248
11.511659080302376,6.607209150114811,691.9053879169243,0.14741712366433823,231024,12.25774322054714
5.749862705633365,8.116412578442704,62.71195296358624,0.46145187427550394,440144,47.22830683120088
1.9411103937777396,6.947619027807526,62.81387017010872,0.5202009724855157,451481,48.770175853716424
9.706769958769597,3.9755728907180643,416.14444390812383,0.1737914976784627,382596,11.702674507099271
10.154465410805727,5.0148874537689485,168.97422787884403,0.18167853759132066,380254,11.025611771471102
15.34036304507371,9.04600459236909,221.66392056161038,0.6706948964287976,150220,391.10131672354333
7.922424981894972,3.72152074952732,180.14390120713702,0.14463436575588806,420070,10.380992723235341
3.4441076801142287,7.1010945657718905,62.56592532777614,0.5219642346903689,207049,48.83332850961592
5.522566836584101,6.972298527167319,63.56227411871451,0.4390671942231042,97773,42.77014070883927
4.405815184323962,7.983722838964876,62.34959477582735,0.5642245257491376,552355,40.8178260727999
3.8848499050408,9.171020909787094,62.21511993829035,0.4689559601601148,236824,41.70658257209392
13.668902126937354,9.706615939655219,395.8699039379935,0.11282072214796815,474348,10.22075466001998
2.5826749554894577,7.118872399487899,62.4177184881868,0.5589509180125353,302012,46.96327015816349
5.56370999528471,9.177748523171923,62.58069933977244,0.49354658296042486,537355,42.36261523457229
1.9547863155964946,6.7622947195762455,62.83630908147668,0.5733977894033253,139903,45.01717851761225
7.801426195133615,4.098403520461192,459.9733915761674,0.12727978177866436,160271,14.29143537069773
11.742323254160407,4.6094006998459465,112.36647487006911,0.18347592294726167,22823,10.892399861068775
2.8583462612971124,8.847934611698141,62.29969167497198,0.5712568291377025,401731,41.17367508158214
2.7655634542259264,8.081148660941441,64.20482718377995,0.3787534017166865,565716,46.89413406745869
7.36669046575267,5.840217591970011,27.16786512964976,0.11479287765184437,50822,12.24160528948176
14.82272688844399,2.517773710698366,22.909305259383387,0.13547962647304465,519862,12.228507618158606
1.1980763196408268,8.04234966877773,62.72619155079672,0.35156043582288904,390060,48.05468738475152
11.503522488887512,2.1514826177019093,39.276274537009556,0.1468810376680973,521759,13.192711825907569
8.129657657011084,5.591123740545375,60.389780525060054,0.1856904658445978,319703,13.769242122567855
5.227277350927588,8.17544768016996,62.04495159507835,0.3244765367990816,511026,41.50998123154049
8.605846491299273,10.909604496016863,459.75896396442215,0.6925559856119898,247180,438.8798625531695
3.4826508063711756,8.925802402733733,63.838533994436354,0.4323925788523895,465114,43.30055574867866
11.293609663695428,2.400880576778553,34.458563638431514,0.10280953906546683,509184,12.06399189217516
7.882366095740517,3.599891512019307,156.11617729402218,0.1551521335547986,260078,9.483295319661693
4.818983628773957,9.242028603666819,62.609356948705354,0.5436601145000257,66063,44.84369522995889
8.976431082229366,7.926530622400996,355.15457626579837,0.7116362093706826,134736,482.1789184524863
8.531466622383908,4.138300408573423,461.2323386220493,0.10536176908956807,55484,10.180358473791909
2.5435311663145073,8.089833449005594,63.570152913704895,0.39129906274662746,487222,41.86516844818968
1.4705899189788814,6.781730559454201,62.710298763995304,0.5162887343013,284001,49.216451150404396
3.0059975869324336,7.055941165167116,63.53638455702489,0.35754139151804176,536831,41.44696186899412
2.381154014775308,9.04365786906872,63.236631751223655,0.5339377384825892,478430,49.24908550169695
12.463015238854707,3.993309718549397,288.49449002990383,0.10291678259764372,159478,11.044433471058479
11.728256785534686,6.866390087089906,277.75492399271803,0.16320573472005995,274143,12.95015111486297
3.846179158513329,8.119717162483163,62.26937293642925,0.5377170643448013,354290,46.26075098368816
4.918338078767337,6.957436905716346,62.76100886922521,0.44490017107909074,93003,42.06833213623332
9.157262513022792,10.097103671823135,131.5907143468819,0.5450647398308297,130167,333.17982077955105
9.604432056812522,5.52132258416818,647.9862032849593,0.10351745070340113,295833,14.48788620647507
13.245928817726362,7.887014627579545,128.59838003283147,0.7743425953863681,488975,492.94484544963586
2.7013228378440615,9.056036100844537,62.46128345203691,0.342602101434735,355216,48.12507859716674
2.0167829439395093,7.917064878089364,62.74513709026182,0.42918717999272493,263844,45.53640606170912
7.16366836137176,4.825648435713319,667.8214744297204,0.18104319175671402,13059,11.487609611531594
8.17627661218055,3.3272853465620003,513.7153501719018,0.1660030649657397,364050,14.199959765304003
8.452904163394443,5.627342614672687,259.02904252304586,0.1556881669753087,314456,13.562501618742768
5.353448347188936,6.991739338561765,62.098396272068555,0.38064406379965693,365141,42.4214429131712
4.920827605384041,6.755140855700121,63.895662876410455,0.5592917616314106,179465,40.275041916850725
7.949293296721465,4.377068522275102,572.5066329698174,0.18833607774322403,451584,10.949680342118327
10.728098469831735,7.165131505366079,497.8608574461023,0.16779513670834156,386963,13.179724712849607
13.835864092162314,7.341432963691302,354.28326649375623,0.1043432444762935,243086,10.223136483224724
14.412785413522627,11.111733314664061,147.1960811883514,0.5640252117314911,169137,390.7405013814356
4.227382759577436,6.945504945409993,62.0828941318719,0.3367981222399659,531664,46.00129503611964
10.14158200748499,2.2765436988028944,554.0920436486789,0.14826466123408766,55077,9.86870829160891
8.369153149829657,4.820526166880683,589.2516708518372,0.1947569205058682,32316,12.754237489539445
13.687651909068055,8.86316161695987,388.3410839386928,0.13159518598160636,375516,9.764859632492708
11.282167565198371,3.9109702539122715,128.84313825971282,0.16139899156013743,254565,13.333780225465086
13.00894465940073,8.842979361026435,222.03165901818906,0.46491846703364587,111029,365.2105140931968
5.259684638272516,6.932486333018172,62.34867270571165,0.5832697269672267,317345,49.67886968295593
6.37559978292279,3.9537675793203806,333.2941990090003,0.12079891513694567,353669,9.986418475297969
3.1628151264663003,7.011652954044296,63.46635900948499,0.3715221277580341,238778,48.983000744649644
5.583032367265722,8.02973204185176,62.82357415202451,0.3047679222361569,428890,40.143017979280664
8.393281796985331,6.286412302207486,682.6493207086482,0.18120630353637268,177442,12.348189557939476
10.129402696176633,4.362522694973073,179.31487176875822,0.11412382908425994,299935,11.668474287266589
2.8237239158900924,7.080113143710218,62.39075497536988,0.33384942336370715,530880,42.107099312368895
7.413549942545709,2.3265395467741428,317.181755172648,0.11320743577398906,132190,9.580622782386799
1.8563079120611745,7.988302260537565,62.30248086553706,0.5236907554969406,546289,48.232011652500425
5.965243769662681,7.149380955435088,62.142348263929726,0.4875107462694367,229652,44.147750999232805
3.2633535324650795,8.88730953060964,63.05438321224352,0.4719025223513089,276795,43.87138246763559
14.720507402677095,8.103027697712504,183.5063884871059,0.539247481738388,56092,329.9842237441525
8.371733655313964,3.147912443678208,166.01024513780857,0.14655660565510983,130868,14.216999338148307
9.101164595314655,4.789309113817334,78.24024402517607,0.17017836833348365,253556,13.005068592110504
2.7148176338716774,8.869774488859914,62.83091651228594,0.3401877833367243,96443,47.880938351050126
3.139946492070325,9.135205112928773,62.09402359086417,0.5502441032390986,330599,45.91845974143629
1.181790409869655,7.168572226549519,62.966862620234664,0.4472028133136711,469751,40.01183921336027
7.475908023877346,4.50883308604501,468.16786430264295,0.1060973749225339,159723,12.879270860349125
9.160520517737194,2.4986600432126997,131.05460454889217,0.10513170201611124,74364,11.561448337499725
8.049042194528788,2.475906385139958,55.01992166807624,0.13903935699088468,524049,13.110230736450314
12.461029098283749,11.135846408115192,300.3890192265531,0.6858643109700371,227249,339.13860518993215
5.82319021284358,2.4492854452432344,341.421111412954,0.1729210335722428,114777,10.51152466479089
12.233665101688459,8.896926960573149,24.113477641390443,0.6243163193689166,486916,477.78697799083875
12.484558493516419,8.07994717943767,277.0635658518496,0.6104662531362233,313526,416.19016011997
10.482667057185195,8.026821824642077,101.34486697835439,0.4487733513296053,471164,456.96701866051205
15.677604679558453,9.966692747746436,218.81604751372046,0.539467636103558,246810,388.16410055174634
2.839360947609935,7.154539920022055,62.270337144586726,0.44607029949268656,384795,48.8684060393224
12.251268709605263,5.587266457210285,300.45266751138064,0.1241419825857443,384791,11.841231436217823
1.8356005915032327,8.999135397522496,62.032875072000245,0.4115091056197121,285613,47.83141312696206
13.185387018501515,8.090498205623014,239.48425788604362,0.5325388647564024,164158,391.70002489420693
3.475593049201624,9.13856684899947,62.07098361680531,0.4774471639777046,59738,42.2183076500409
8.014913882125512,3.2914479046484844,140.6159703902874,0.11078068157189513,333265,11.979787746273653
1.9124700229505087,9.014327107049104,63.661206620206194,0.4665819803967819,233771,40.671498415623596
7.201037842516696,6.060865094064091,579.5984686490693,0.12177228400069695,440285,11.834679367570423
1.9734223536831117,7.013520908244208,62.252105798566234,0.5909918426718577,12490,40.88284556267585
9.670945270298963,4.532661652908861,449.39687252319726,0.14078568492914625,393481,12.070197448946404
8.18838704458046,10.125076129125997,113.07571202937588,0.7645573746445513,302727,302.59820995197254
12.464200761271844,10.051423964596557,6.951886112876611,0.5164418818811979,3074,369.0437147023544
2.2369839426983704,7.073195090024857,62.29326458184161,0.328524952557942,204624,45.76680577705689
12.477871413584852,4.555912209816675,554.0887446569103,0.1250223387291598,49935,10.128164750490665
11.253230796717583,9.890615074535505,272.76492101152445,0.5542794144125246,45041,453.1241365738881
10.129999746263334,4.989200815464686,474.4441135763457,0.1746401854658451,171278,13.324200707310746
9.636887638672269,4.0649544220999445,115.312252120353,0.11471070878702999,44963,10.180136723418169
6.123058896440307,3.6792501734230143,440.2728377543265,0.1822390157814833,490241,11.166609584828008
3.68337286077343,8.044971647708172,62.05539799154741,0.418279498008593,39921,41.3521160990319
7.675968255385109,5.02017180582588,524.7624773091866,0.13943808180255118,342288,11.44590950738388
7.608929169317421,4.845200530938246,346.8141690141072,0.18717898015775702,295363,13.138227600560837
3.0167708712227377,7.152343408567052,62.010352356944296,0.5662724759391771,302424,42.65936745127575
3.7642809540022384,8.934795067977356,62.16249044481143,0.36113113851513357,193700,48.89105139350834
11.613153152070742,7.927358474142309,414.82288327412596,0.4269114736612863,399821,356.00457101800043
17.0539737297408,7.938980332431879,376.25981685192124,0.7018782987858193,375622,461.9458426486868
12.363905345874487,5.7251836534234934,586.7784105911649,0.12908153273738152,151006,14.396721768603467
4.782178125784577,8.949469001038326,63.71858990891874,0.5316351942363424,70754,48.76572244487372
11.030202396350182,9.950641345645602,340.77655336669875,0.4291387983476732,135855,341.19261196423633
9.502284902097689,4.179302510678978,195.10629963452425,0.13582506075985887,485874,13.94608984633938
10.991612096257489,8.943102128993903,228.27405766146313,0.7563296038445156,14216,427.4093448840269
3.447319194982457,7.893139098196445,63.799332413289186,0.45360746986387035,130814,48.770682121569656
6.214289654133151,5.091443298700639,48.83238642955762,0.17551328160857663,23345,12.945347811201595
3.777864445442689,7.165044429988909,62.774694999828334,0.5941221921729385,206156,42.780657582420936
7.1410860725719285,7.883771204965978,62.36475225832947,0.5011062373841618,329169,46.96515506502826
3.94669011121198,6.833472973840173,62.781400388230054,0.3831505650976027,219983,41.92303703282499
7.764202926852346,5.920962725365263,600.3946821409447,0.17638461418609402,522676,13.153618471526364
3.3077372677522545,7.943322189591015,62.12692168659167,0.49540956013997434,54725,43.2363934974433
4.536519994279464,9.010168215537721,62.42963719507284,0.47976096735244145,531802,43.13332635397743
13.760734660901278,6.445750351760839,125.58864775829397,0.17741448583920513,291139,11.193349696057943
10.02968155151611,8.924813290540374,327.502317088919,0.19754298156130257,58825,11.978656947829533
9.529401327844905,4.063222197082254,337.1720870997435,0.19821407382484968,265290,12.256991872408106
13.298676198524243,7.895563113222562,455.0428257057313,0.507509281455182,420134,381.8137830045712
4.206130637030917,7.906705953699387,62.2133106393228,0.5727675004888577,306353,44.682150336622605
3.8249154763686524,6.882883061987329,62.751494988722484,0.45379079413976464,396176,49.23400029960169
6.588904106559068,3.192281375397652,257.5168625003074,0.19286525244855254,243796,13.092049002668649
4.8243125324749245,6.900602386681239,63.06642838155016,0.3930403428031993,512888,41.75312012349582
8.295689251873807,3.747509613057508,515.1266272911871,0.12586099835759904,177363,10.578402135625794
11.741878017328514,3.2986974725924307,529.9717756027513,0.13577925779756128,157854,10.05833833248967
2.7522105926377116,8.938772349825452,62.576588953260774,0.4608740566847984,136177,40.05896477923138
3.4100886886776083,9.196426819144968,63.20496498771561,0.47206359941931386,422609,45.352554576939355
11.048486777852585,9.770477620792002,285.8919876247278,0.4458336968778672,499757,329.3585125150238
8.364863483030632,3.2572008379899327,450.67699212084545,0.131727046305352,532391,12.273760207464989
8.090888155176412,3.77062802663271,624.7496163259297,0.17480693508508266,322401,10.941783854232344
